epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1199.06,0.694,0.3917,1.03161,0.97194,0.96993,0.98088,0.90562,0.41219,0.25058,0.80292,0.00839125,0.00839125,0.00839125
15,1280.75,0.69486,0.38626,1.02852,0.9919,0.99826,0.99482,0.93551,0.3565,0.18913,0.78692,0.0082675,0.0082675,0.0082675
16,1363.55,0.68644,0.38183,1.02704,0.99649,0.99367,0.99479,0.92954,0.3533,0.19152,0.78284,0.00814375,0.00814375,0.00814375
17,1448.4,0.68424,0.38127,1.02561,0.99539,0.99688,0.99482,0.93837,0.33231,0.1862,0.78017,0.00802,0.00802,0.00802
18,1536.76,0.68023,0.37646,1.02317,0.99463,0.99054,0.99473,0.92929,0.38345,0.19788,0.79847,0.00789625,0.00789625,0.00789625
19,1620.87,0.68368,0.38138,1.02743,0.99848,0.99286,0.99492,0.93416,0.34233,0.18278,0.77717,0.0077725,0.0077725,0.0077725
20,1700.96,0.68056,0.37554,1.02302,0.99883,0.99263,0.99496,0.92604,0.37325,0.24011,0.79084,0.00764875,0.00764875,0.00764875
21,1781.93,0.67959,0.37647,1.02374,0.99784,0.99142,0.99484,0.93335,0.33834,0.18279,0.78321,0.007525,0.007525,0.007525
22,1864.63,0.67498,0.37276,1.02044,0.99953,0.99261,0.99485,0.91707,0.40697,0.19005,0.7909,0.00740125,0.00740125,0.00740125
23,1946.42,0.6673,0.36567,1.01647,0.99747,0.99202,0.99472,0.93499,0.34213,0.18285,0.77812,0.0072775,0.0072775,0.0072775
24,2029.95,0.66603,0.36913,1.02049,0.99628,0.99696,0.99488,0.93751,0.33536,0.17191,0.77825,0.00715375,0.00715375,0.00715375
25,2112.21,0.661,0.3646,1.01554,0.99594,0.99718,0.99494,0.93736,0.34037,0.17328,0.77798,0.00703,0.00703,0.00703
26,2196.71,0.66153,0.36519,1.02099,0.99565,0.99576,0.99485,0.94512,0.30556,0.16582,0.77148,0.00690625,0.00690625,0.00690625
27,2277.05,0.65567,0.36233,1.01818,0.99897,0.99083,0.99486,0.93828,0.32457,0.17902,0.78303,0.0067825,0.0067825,0.0067825
28,2358.96,0.65537,0.36013,1.01322,0.99799,0.99116,0.99481,0.93656,0.3505,0.17309,0.77736,0.00665875,0.00665875,0.00665875
29,2442.29,0.65622,0.3606,1.01058,0.99684,0.99576,0.99493,0.94732,0.32157,0.16611,0.77757,0.006535,0.006535,0.006535
30,2525.57,0.65094,0.35514,1.01224,0.99919,0.99289,0.9949,0.94121,0.3048,0.15941,0.77314,0.00641125,0.00641125,0.00641125
31,2606.07,0.6474,0.35339,1.00779,0.99613,0.99576,0.9949,0.94579,0.30242,0.15896,0.77426,0.0062875,0.0062875,0.0062875
32,2689.59,0.64113,0.35267,1.0074,0.99668,0.99515,0.99492,0.94412,0.31106,0.15957,0.77179,0.00616375,0.00616375,0.00616375
33,2770.7,0.64564,0.35588,1.0066,0.99963,0.99246,0.99486,0.94599,0.30524,0.15496,0.77023,0.00604,0.00604,0.00604
34,2853.42,0.63628,0.34913,1.00562,0.99509,0.99773,0.99493,0.94807,0.29639,0.15526,0.77065,0.00591625,0.00591625,0.00591625
35,2935.19,0.64024,0.35054,1.002,0.99623,0.99576,0.99493,0.95127,0.29226,0.1487,0.76993,0.0057925,0.0057925,0.0057925
36,3018.24,0.63775,0.34864,1.00459,0.9944,0.99822,0.9949,0.94701,0.30073,0.1513,0.76996,0.00566875,0.00566875,0.00566875
37,3100.17,0.62993,0.34622,0.99925,0.99811,0.99402,0.99487,0.94548,0.30965,0.15259,0.77224,0.005545,0.005545,0.005545
38,3182.23,0.63075,0.34263,1.00379,0.99561,0.99662,0.99489,0.94644,0.31086,0.15513,0.7725,0.00542125,0.00542125,0.00542125
39,3263.61,0.62201,0.33489,0.99576,0.99774,0.99405,0.99492,0.95039,0.29011,0.14843,0.76783,0.0052975,0.0052975,0.0052975
40,3345.66,0.62649,0.34143,1.00036,0.99949,0.9926,0.99489,0.95064,0.29942,0.15244,0.77181,0.00517375,0.00517375,0.00517375
41,3426.52,0.62261,0.33809,0.99632,0.99771,0.99412,0.99489,0.94869,0.28922,0.14897,0.76908,0.00505,0.00505,0.00505
42,3508.56,0.61948,0.34151,0.9986,0.99439,0.9982,0.99493,0.95134,0.29598,0.15167,0.77255,0.00492625,0.00492625,0.00492625
43,3589.71,0.6141,0.3354,0.99229,0.99562,0.99576,0.99486,0.95301,0.29142,0.14747,0.76787,0.0048025,0.0048025,0.0048025
44,3671.64,0.61365,0.33286,0.99345,0.99767,0.99435,0.99486,0.9524,0.28758,0.1464,0.76798,0.00467875,0.00467875,0.00467875
45,3752.12,0.6075,0.32599,0.99374,0.99493,0.99771,0.99493,0.95083,0.28313,0.14294,0.76631,0.004555,0.004555,0.004555
46,3834.31,0.60318,0.32607,0.99006,0.99507,0.99692,0.99486,0.95213,0.27119,0.14229,0.76566,0.00443125,0.00443125,0.00443125
47,3914.82,0.59771,0.32427,0.98452,0.99567,0.99555,0.99492,0.95205,0.28317,0.14229,0.7665,0.0043075,0.0043075,0.0043075
48,3997.53,0.60084,0.32779,0.99195,0.99786,0.99419,0.99486,0.95403,0.27342,0.13867,0.76501,0.00418375,0.00418375,0.00418375
49,4080.41,0.59809,0.32109,0.99125,0.99604,0.99541,0.99482,0.95397,0.2789,0.14281,0.76493,0.00406,0.00406,0.00406
50,4163.85,0.59673,0.32364,0.98775,0.99589,0.99576,0.99486,0.95341,0.27169,0.13995,0.76487,0.00393625,0.00393625,0.00393625
51,4245.19,0.59457,0.31732,0.98703,0.99584,0.99569,0.99486,0.95358,0.2715,0.13997,0.76404,0.0038125,0.0038125,0.0038125
52,4327.77,0.58607,0.31497,0.98454,0.99598,0.99562,0.99489,0.95442,0.27261,0.13844,0.7645,0.00368875,0.00368875,0.00368875
53,4410.25,0.58261,0.31496,0.98339,0.9977,0.99435,0.99485,0.95512,0.27184,0.13655,0.76393,0.003565,0.003565,0.003565
54,4492.23,0.57979,0.31083,0.9803,0.9976,0.99387,0.99485,0.95447,0.27481,0.13788,0.76434,0.00344125,0.00344125,0.00344125
55,4573.99,0.57807,0.31294,0.98038,0.9975,0.99435,0.99485,0.95486,0.27419,0.13675,0.76434,0.0033175,0.0033175,0.0033175
56,4656.88,0.56865,0.30644,0.9719,0.99568,0.9956,0.99489,0.95443,0.26956,0.13635,0.76403,0.00319375,0.00319375,0.00319375
57,4739.25,0.57163,0.30562,0.97501,0.99577,0.99562,0.9949,0.95522,0.26711,0.13439,0.76452,0.00307,0.00307,0.00307
58,4822.25,0.56118,0.29962,0.97306,0.99563,0.99704,0.9949,0.95569,0.26475,0.13336,0.76416,0.00294625,0.00294625,0.00294625
59,4903.59,0.56954,0.30491,0.97422,0.99521,0.99718,0.99489,0.9545,0.26371,0.13245,0.76296,0.0028225,0.0028225,0.0028225
60,4986.72,0.56488,0.30184,0.97265,0.99533,0.99692,0.99489,0.9544,0.26303,0.13258,0.76263,0.00269875,0.00269875,0.00269875
61,5068.26,0.55883,0.29811,0.97055,0.9952,0.99683,0.99489,0.95571,0.26367,0.13219,0.76308,0.002575,0.002575,0.002575
62,5150.49,0.55302,0.29265,0.97031,0.99747,0.99435,0.99489,0.95587,0.26431,0.13137,0.76361,0.00245125,0.00245125,0.00245125
63,5232.05,0.54798,0.29409,0.9723,0.99728,0.99435,0.99489,0.95609,0.26425,0.13143,0.76403,0.0023275,0.0023275,0.0023275
64,5314.32,0.54728,0.28983,0.96824,0.99572,0.99576,0.99487,0.95592,0.26323,0.13094,0.76371,0.00220375,0.00220375,0.00220375
65,5396.93,0.54679,0.29186,0.96841,0.99715,0.99435,0.99487,0.9562,0.26187,0.13083,0.76327,0.00208,0.00208,0.00208
66,5478.8,0.54195,0.28656,0.96605,0.99733,0.99435,0.99487,0.95675,0.26018,0.12999,0.76309,0.00195625,0.00195625,0.00195625
67,5560.43,0.5405,0.28493,0.96402,0.99711,0.99435,0.99487,0.95687,0.25964,0.12892,0.7633,0.0018325,0.0018325,0.0018325
68,5641.76,0.533,0.28113,0.9621,0.99708,0.99435,0.99487,0.95651,0.25906,0.12903,0.76306,0.00170875,0.00170875,0.00170875
69,5723.08,0.52629,0.27953,0.96082,0.99709,0.99435,0.99489,0.95629,0.25857,0.12888,0.76286,0.001585,0.001585,0.001585
70,5806.44,0.53186,0.28067,0.9639,0.99707,0.99435,0.99489,0.95657,0.25761,0.12776,0.76258,0.00146125,0.00146125,0.00146125
71,5888.04,0.46448,0.21509,0.93506,0.99707,0.99435,0.99489,0.95643,0.25699,0.12769,0.76239,0.0013375,0.0013375,0.0013375
72,5968.46,0.45546,0.20937,0.93676,0.99712,0.99435,0.99489,0.95627,0.25757,0.12847,0.76249,0.00121375,0.00121375,0.00121375
73,6048.33,0.4483,0.21111,0.93301,0.99761,0.99435,0.99489,0.95645,0.25785,0.12821,0.76266,0.00109,0.00109,0.00109
74,6128.25,0.44404,0.20499,0.93072,0.99741,0.99435,0.99489,0.95695,0.25794,0.1282,0.76273,0.00096625,0.00096625,0.00096625
75,6208.3,0.43273,0.202,0.92628,0.99746,0.99435,0.99489,0.95727,0.25848,0.1283,0.76301,0.0008425,0.0008425,0.0008425
76,6286.13,0.43203,0.20148,0.92474,0.99753,0.99435,0.99489,0.95688,0.25859,0.12773,0.76296,0.00071875,0.00071875,0.00071875
77,6365.79,0.42848,0.19577,0.92252,0.99753,0.99435,0.99489,0.95749,0.25881,0.12739,0.76311,0.000595,0.000595,0.000595
78,6445.52,0.42188,0.19694,0.92447,0.99746,0.99435,0.99489,0.95692,0.259,0.12739,0.76305,0.00047125,0.00047125,0.00047125
79,6526.16,0.41867,0.19446,0.9223,0.99496,0.99688,0.99489,0.95687,0.25957,0.12671,0.76331,0.0003475,0.0003475,0.0003475
80,6606.1,0.41488,0.19072,0.91871,0.99512,0.99691,0.99489,0.95664,0.25989,0.12631,0.76338,0.00022375,0.00022375,0.00022375
