epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,622.274,0.70661,0.40162,0.99746,0.97785,0.98947,0.99386,0.83184,0.90211,0.37836,1.07386,0.0008516,0.0008516,0.0008516
89,628.981,0.72076,0.39822,1.00857,0.98764,0.97895,0.99371,0.8421,0.89972,0.362,1.11119,0.0008384,0.0008384,0.0008384
90,635.98,0.72119,0.40007,1.00101,0.98924,0.96782,0.98732,0.85191,0.79201,0.35496,1.05481,0.0008252,0.0008252,0.0008252
91,643.08,0.74013,0.40878,1.01367,0.98898,0.98947,0.99427,0.8721,0.62521,0.30153,0.91164,0.000812,0.000812,0.000812
92,649.979,0.71505,0.39723,0.98904,0.98944,0.98656,0.99417,0.82169,0.98711,0.38655,1.16613,0.0007988,0.0007988,0.0007988
93,656.587,0.7075,0.39879,0.99968,0.9771,0.98947,0.99193,0.8367,0.97249,0.38533,1.18047,0.0007856,0.0007856,0.0007856
94,663.532,0.72955,0.40941,1.0039,0.98699,0.97895,0.98963,0.86607,0.66902,0.36189,0.95347,0.0007724,0.0007724,0.0007724
95,670.171,0.67671,0.38532,0.99147,0.98946,0.98818,0.99331,0.83465,0.99205,0.36997,1.16394,0.0007592,0.0007592,0.0007592
96,676.997,0.72719,0.40174,1.00697,0.97779,0.97895,0.99287,0.84934,0.88315,0.35565,1.06411,0.000746,0.000746,0.000746
97,683.959,0.70633,0.38737,0.99098,0.97894,0.97854,0.98884,0.85143,0.91114,0.36547,1.10504,0.0007328,0.0007328,0.0007328
98,691.147,0.69878,0.38959,1.00051,0.97819,0.97895,0.99319,0.84655,0.92939,0.36623,1.11058,0.0007196,0.0007196,0.0007196
99,697.914,0.7236,0.40214,0.99971,0.98889,0.96842,0.99175,0.86401,0.59754,0.31553,0.91168,0.0007064,0.0007064,0.0007064
100,704.387,0.68941,0.38516,0.98982,0.98946,0.98807,0.99418,0.8686,0.64535,0.30963,0.92731,0.0006932,0.0006932,0.0006932
101,711.033,0.69224,0.39426,0.98829,0.98813,0.98947,0.99342,0.85683,0.7051,0.32633,0.96192,0.00068,0.00068,0.00068
102,717.792,0.70325,0.39174,0.99996,0.97782,0.98947,0.994,0.86747,0.75138,0.33037,0.97937,0.0006668,0.0006668,0.0006668
103,724.945,0.67147,0.37319,0.97918,0.98821,0.98947,0.9942,0.86082,0.79011,0.30553,1.03488,0.0006536,0.0006536,0.0006536
104,731.827,0.70085,0.39459,0.99957,0.98944,0.98673,0.99345,0.837,0.83139,0.322,1.05627,0.0006404,0.0006404,0.0006404
105,738.993,0.68722,0.38353,0.99766,0.97794,0.97895,0.99268,0.84422,0.71499,0.30477,0.9527,0.0006272,0.0006272,0.0006272
106,745.715,0.6698,0.38125,0.98424,0.97911,0.98692,0.99136,0.85531,0.7084,0.30035,0.97597,0.000614,0.000614,0.000614
107,752.227,0.67466,0.37714,0.98437,0.98866,0.98947,0.98953,0.84967,0.62751,0.28961,0.92064,0.0006008,0.0006008,0.0006008
108,759.294,0.67782,0.38117,0.98715,0.97764,0.98947,0.99417,0.86131,0.72737,0.30365,0.95782,0.0005876,0.0005876,0.0005876
109,765.735,0.68083,0.38483,0.97845,0.97826,0.98947,0.98945,0.84989,0.7281,0.31355,0.98081,0.0005744,0.0005744,0.0005744
110,772.265,0.66466,0.36985,0.99061,0.98947,0.989,0.98993,0.86524,0.5902,0.3261,0.90775,0.0005612,0.0005612,0.0005612
111,778.793,0.6521,0.36789,0.96991,0.99737,0.97895,0.99411,0.85169,0.69896,0.33372,0.95516,0.000548,0.000548,0.000548
112,785.381,0.67595,0.38142,0.97721,0.97819,0.98947,0.99157,0.87266,0.59458,0.29696,0.90288,0.0005348,0.0005348,0.0005348
113,792.446,0.67089,0.36832,0.97512,0.97795,0.97895,0.98678,0.87848,0.56472,0.28418,0.89348,0.0005216,0.0005216,0.0005216
114,799.523,0.67686,0.37836,0.98994,0.98947,0.98919,0.99034,0.85824,0.64929,0.29671,0.92418,0.0005084,0.0005084,0.0005084
115,806.335,0.67252,0.37068,0.98551,0.98945,0.98703,0.98921,0.88577,0.55176,0.27921,0.89569,0.0004952,0.0004952,0.0004952
116,813.096,0.66795,0.37396,0.98488,0.98652,0.97895,0.98886,0.87261,0.59682,0.29367,0.90579,0.000482,0.000482,0.000482
117,819.956,0.65378,0.37125,0.9749,0.96719,0.97895,0.98877,0.87557,0.61513,0.30559,0.91384,0.0004688,0.0004688,0.0004688
118,827.092,0.64935,0.35719,0.97218,0.97832,0.98947,0.99173,0.88364,0.5834,0.29553,0.90323,0.0004556,0.0004556,0.0004556
119,834.057,0.64455,0.35499,0.96838,0.98752,0.97895,0.99002,0.87313,0.6102,0.287,0.91396,0.0004424,0.0004424,0.0004424
120,840.848,0.67387,0.37622,0.99012,0.98742,0.98947,0.99277,0.87427,0.61703,0.28415,0.91587,0.0004292,0.0004292,0.0004292
121,847.856,0.64111,0.35513,0.96855,0.98773,0.98947,0.99277,0.88253,0.60787,0.28905,0.91305,0.000416,0.000416,0.000416
122,854.906,0.65764,0.35365,0.97839,0.98864,0.98947,0.99183,0.87345,0.54987,0.27647,0.88938,0.0004028,0.0004028,0.0004028
123,861.494,0.65517,0.35921,0.97841,0.98946,0.9884,0.99319,0.87735,0.62049,0.28558,0.91565,0.0003896,0.0003896,0.0003896
124,868.371,0.63039,0.35491,0.96285,0.98783,0.98947,0.98935,0.87019,0.57644,0.27524,0.8928,0.0003764,0.0003764,0.0003764
125,875.087,0.64061,0.35253,0.97003,0.98817,0.98947,0.99296,0.87123,0.65397,0.29862,0.9228,0.0003632,0.0003632,0.0003632
126,881.887,0.62208,0.34179,0.96089,0.97793,0.98947,0.99256,0.86804,0.69144,0.28828,0.94913,0.00035,0.00035,0.00035
127,889.044,0.62727,0.342,0.96139,0.9888,0.98947,0.99327,0.87121,0.58647,0.27568,0.89392,0.0003368,0.0003368,0.0003368
128,896.135,0.62047,0.34223,0.97109,0.98924,0.98947,0.99352,0.8712,0.62238,0.26961,0.91314,0.0003236,0.0003236,0.0003236
129,903.264,0.61367,0.34252,0.95745,0.9883,0.98947,0.9919,0.87589,0.59039,0.26958,0.89593,0.0003104,0.0003104,0.0003104
130,910.067,0.62346,0.34368,0.96085,0.98947,0.98919,0.99059,0.87766,0.6026,0.27993,0.90167,0.0002972,0.0002972,0.0002972
131,917.039,0.62783,0.34392,0.97024,0.9885,0.98947,0.98967,0.88683,0.59,0.27171,0.89677,0.000284,0.000284,0.000284
132,923.722,0.61056,0.33427,0.95212,0.98892,0.98947,0.99046,0.88626,0.55802,0.26782,0.88173,0.0002708,0.0002708,0.0002708
